sample_set,batch,replicate,sample_id,container_type,hplc_present,matching_measurements,hplc_status,plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,target_source,rhamnose_gL,xylose_gL,glucose_gL,parafac_selected_rank,parafac_score_c1,parafac_score_c2,parafac_score_c3,parafac_score_c4,parafac_score_c5,parafac_score_c6
MSStandards,4,1,E4,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E4,2026-03-11T00:00:00Z,Rha (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,37.513494,41.631530,2700.971540,51.303769,59.309970,3693.871400,9.889763,16.203360,721.952681,1.994841,5.560944,155.597561,3.071096,10.688680,221.118891,0.361468,3.362686,28.194523,known_standard_or_spike,0.025,0,0,6,0.015811914,0.00031134872,1.9671249e-19,0.029725562,2.6732519e-07,0.025592715
MSStandards,4,1,E5,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E5,2026-03-11T00:00:00Z,Glu (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,34.911290,42.649510,2513.612850,48.666716,56.697850,3504.003570,9.711341,18.765480,708.927913,1.596176,6.093132,124.501741,3.022564,10.059970,217.624573,0.011022,3.544914,0.859711,known_standard_or_spike,0,0,2.5,6,0.017914531,0.00034123685,1.2345881e-26,0.030193396,9.8408041e-12,0.028290493
MSStandards,4,1,E6,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E6,2026-03-11T00:00:00Z,Glu (0.75),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,5.714455,10.810210,411.440730,21.922271,30.360930,1578.403490,-0.859701,5.169312,-62.758176,14.087101,19.552060,1098.793876,20.392031,28.409180,1468.226230,6.344124,12.806090,494.841651,known_standard_or_spike,0,0,0.75,6,0.019931933,0.00019732874,1.9032078e-27,0.03784459,3.2499769e-16,0.030283605
MSStandards,4,1,E7,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E7,2026-03-11T00:00:00Z,Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,33.110203,38.721120,2383.934630,46.876160,55.043170,3375.083490,7.841431,14.640800,572.424493,0.884793,4.191643,69.013888,2.890370,8.485481,208.106658,-0.571777,3.546501,-44.598615,known_standard_or_spike,0,0,0.1,6,0.019998595,0.00038002894,1.0708175e-27,0.038897241,1.3163408e-16,0.029344909
MSStandards,4,1,E8,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E8,2026-03-11T00:00:00Z,Glu (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,39.310746,45.130580,2830.373700,50.453131,57.400050,3632.625400,8.875720,15.314470,647.927549,1.442890,4.232758,112.545446,2.750650,8.969032,198.046805,-0.318125,2.550903,-24.813783,known_standard_or_spike,0,0,0.025,6,0.025008349,0.00016038078,9.5145969e-30,0.042590885,6.5278049e-19,0.030873073
MSStandards,4,1,E9,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,E9,2026-03-11T00:00:00Z,Rha-Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,39.421391,43.729300,2838.340140,51.751062,59.868910,3726.076430,10.264446,17.739560,749.304545,1.602453,5.563393,124.991334,2.588695,9.012245,186.386050,0.170406,3.065628,13.291651,known_standard_or_spike,1,0,1,6,0.021155296,9.2363361e-05,5.9579202e-29,0.038734044,2.7422942e-16,0.028291478
MSStandards,4,1,F1,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F1,2026-03-11T00:00:00Z,Rha (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,32.281035,38.010800,2324.234540,44.045804,52.621090,3171.297920,8.043450,13.462010,587.171847,1.837569,5.429863,143.330390,2.538708,8.763222,182.786965,0.214410,3.387169,16.723962,known_standard_or_spike,2.5,0,0,6,0.033797136,4.0588094e-05,2.4229924e-30,0.072676841,3.5116257e-28,0.066124484
MSStandards,4,1,F10,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F10,2026-03-11T00:00:00Z,Rha-Xyl (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,29.325488,34.407860,2111.435120,44.419811,51.296910,3198.226370,6.892084,15.152850,503.122159,1.242050,4.699188,96.879888,2.493527,10.502170,179.533910,-0.884267,2.531487,-68.972838,known_standard_or_spike,1,1,0,6,0.020960002,0.00054739124,5.3145309e-29,0.030422744,3.5236167e-13,0.025381059
MSStandards,4,1,F2,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F2,2026-03-11T00:00:00Z,Rha (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,18.717627,23.370190,1347.669110,36.814208,47.307070,2650.623010,6.161895,12.563480,449.818347,2.977829,7.577866,232.270661,4.276823,11.151430,307.931236,-0.415077,4.417374,-32.376020,known_standard_or_spike,0.5,0,0,6,0.020005807,0.00027654617,3.1466219e-26,0.032710729,4.6565407e-13,0.027481155
MSStandards,4,1,F3,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,35.441186,40.571680,2551.765390,46.810871,52.290030,3370.382720,7.711313,15.136000,562.925876,0.793824,4.789532,61.918307,1.581656,7.252113,113.879247,-0.067484,3.963982,-5.263717,known_standard_or_spike,0.075,0,0,6,0.015107278,0.00032559414,1.6953595e-21,0.027398294,1.6758351e-09,0.025451236
MSStandards,4,1,F4,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F4,2026-03-11T00:00:00Z,Rha (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,32.296837,38.586960,2325.372280,45.612834,54.381880,3284.124030,8.842030,14.570140,645.468197,2.775114,7.941154,216.458893,3.395955,8.910362,244.508789,-0.277176,2.771149,-21.619719,known_standard_or_spike,0.025,0,0,6,0.023607643,6.59438e-05,1.533911e-29,0.038098969,2.1513582e-15,0.027302936
MSStandards,4,1,F5,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F5,2026-03-11T00:00:00Z,Glu (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,36.717337,42.463530,2643.648270,47.123110,53.796230,3392.863940,8.492189,16.008200,619.929819,2.190696,6.180054,170.874298,2.024230,9.069233,145.744528,-0.106936,2.077305,-8.341043,known_standard_or_spike,0,0,2.5,6,0.01656491,0.00059005444,1.5464933e-25,0.02941625,3.2196558e-10,0.025510734
MSStandards,4,1,F6,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,28.622612,33.938670,2060.828060,42.182207,48.699570,3037.118900,7.092873,16.016620,517.779714,1.474040,5.233566,114.975112,2.786610,9.437500,200.635949,-0.627956,2.345444,-48.980599,known_standard_or_spike,0,0,0.5,6,0.018066822,0.00024131309,1.4190128e-25,0.033543664,7.6191462e-14,0.027788421
MSStandards,4,1,F7,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F7,2026-03-11T00:00:00Z,Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,26.644220,32.316210,1918.383870,42.529024,49.965230,3062.089760,6.717153,12.365460,490.352146,3.048297,8.017868,237.767181,3.821151,11.761080,275.122897,-0.824866,3.852264,-64.339586,known_standard_or_spike,0,0,0.1,6,0.01927105,0.00028720422,5.3530086e-27,0.033515316,2.3977299e-13,0.027574015
MSStandards,4,1,F8,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F8,2026-03-11T00:00:00Z,Glu (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,35.835163,39.440430,2580.131720,47.984952,55.258160,3454.916550,8.425671,13.845180,615.073955,1.399508,6.279404,109.161629,2.522271,7.698669,181.603484,0.168793,2.754753,13.165892,known_standard_or_spike,0,0,0.025,6,0.019233779,0.0010428497,1.5604072e-27,0.027057434,5.1499554e-10,0.025281065
MSStandards,4,1,F9,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,F9,2026-03-11T00:00:00Z,Rha-Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,36.309402,41.722110,2614.276960,48.598649,59.407900,3499.102700,8.647595,14.992480,631.274420,0.930049,4.030724,72.543808,2.365715,7.629791,170.331489,-0.007490,1.988754,-0.584243,known_standard_or_spike,0.1,0,0.1,6,0.020305769,0.00039804693,4.0243712e-28,0.034117959,1.8772156e-14,0.029165117
MSStandards,4,1,G1,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G1,2026-03-11T00:00:00Z,Rha (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,31.422251,35.458080,2262.402100,42.963597,49.767680,3093.378950,7.757788,14.999850,566.318548,1.385167,4.152000,108.043020,2.120920,8.116081,152.706269,-0.185238,2.468086,-14.448550,known_standard_or_spike,1,0,0,6,0.047335374,2.1631737e-06,3.5545192e-35,0.081330283,4.8903775e-30,0.058956759
MSStandards,4,1,G10,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G10,2026-03-11T00:00:00Z,Rha-Xyl (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,28.684035,34.662760,2065.250510,42.753393,49.365980,3078.244320,7.193395,16.440480,525.117825,2.074927,5.103745,161.844327,3.338159,7.705353,240.347418,-0.084659,2.809837,-6.603426,known_standard_or_spike,0.1,0.1,0,6,0.014565169,0.0001632419,2.332299e-21,0.025472048,2.8944377e-08,0.023640261
MSStandards,4,1,G2,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G2,2026-03-11T00:00:00Z,Rha (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,29.812324,33.922380,2146.487350,42.635837,50.416940,3069.780270,7.622503,14.501710,556.442690,1.142190,4.077171,89.090784,1.530922,7.221947,110.226360,-0.510032,3.138206,-39.782491,known_standard_or_spike,0.5,0,0,6,0.014274559,0.00096875916,3.4315337e-19,0.024684956,2.5392289e-07,0.024145894
MSStandards,4,1,G3,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,33.447746,41.854900,2408.237730,43.713692,53.071900,3147.385800,7.397355,14.737380,540.006913,1.450639,5.157505,113.149879,2.111989,8.255219,152.063185,-0.019542,3.132458,-1.524243,known_standard_or_spike,0.075,0,0,6,0.016372495,0.00019464998,7.364436e-23,0.028728472,1.7541346e-10,0.025165043
MSStandards,4,1,G4,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G4,2026-03-11T00:00:00Z,Rha (0.01),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,33.844653,38.331720,2436.815050,44.959156,52.503920,3237.059250,7.884947,14.704840,575.601105,0.868592,3.960312,67.750175,2.025654,7.588531,145.847110,-0.146657,2.881721,-11.439275,known_standard_or_spike,0.01,0,0,6,0.018759468,0.00020990363,1.667711e-27,0.027266412,9.6198373e-11,0.027286923
MSStandards,4,1,G5,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G5,2026-03-11T00:00:00Z,Glu (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,33.660391,39.611500,2423.548130,45.032463,51.388850,3242.337310,8.991012,13.564810,656.343851,2.336502,5.592804,182.247142,3.399804,8.667027,244.785918,0.257753,3.489788,20.104706,known_standard_or_spike,0,0,2.5,6,0.014471324,0.00042285473,1.9149778e-22,0.026605202,1.5253321e-09,0.025027936
MSStandards,4,1,G6,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,27.253787,31.758920,1962.272640,41.347289,49.430590,2977.004840,7.483709,15.353810,546.310780,2.800157,6.163712,218.412217,3.695953,8.399216,266.108603,0.040080,3.269608,3.126252,known_standard_or_spike,0,0,0.5,6,0.022289386,0.00020031306,2.3964101e-28,0.035618471,1.3681233e-15,0.029213551
MSStandards,4,1,G7,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G7,2026-03-11T00:00:00Z,Glu (0.075),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,25.278240,31.348710,1820.033250,38.334951,45.006350,2760.116470,5.104502,13.652710,372.628671,1.421109,5.563171,110.846528,2.206173,8.956268,158.844456,-0.699354,3.168411,-54.549575,known_standard_or_spike,0,0,0.075,6,0.019185136,0.00022586947,6.815421e-27,0.035143315,8.5903624e-15,0.027636244
MSStandards,4,1,G8,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G8,2026-03-11T00:00:00Z,Glu (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,18.366245,21.892120,1322.369650,36.503681,44.217530,2628.265010,4.356736,10.867000,318.041710,1.990705,4.999252,155.274959,3.733065,9.505157,268.780647,-0.384742,3.991501,-30.009859,known_standard_or_spike,0,0,0.025,6,0.020838837,0.0004365788,2.0195472e-27,0.035569572,2.9087053e-15,0.027981909
MSStandards,4,1,G9,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,G9,2026-03-11T00:00:00Z,Rha-Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,33.921518,37.982700,2442.349300,45.636948,53.265400,3285.860230,8.079686,14.432940,589.817109,1.143459,5.002945,89.189829,2.040064,7.315689,146.884626,-0.162042,2.387535,-12.639296,known_standard_or_spike,0.1,0,0.1,6,0.01792162,0.00054979155,3.0264348e-25,0.028545392,3.9252398e-12,0.025625726
MSStandards,4,1,H1,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H1,2026-03-11T00:00:00Z,Rha (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,27.367243,31.739160,1970.441500,39.270159,48.750820,2827.451450,5.825946,11.392940,425.294063,0.963152,3.761597,75.125850,2.735520,8.523232,196.957460,-0.455530,2.291817,-35.531360,known_standard_or_spike,1,0,0,6,0.044481361,3.6795501e-05,5.7375704e-34,0.09094668,1.6747803e-33,0.073735816
MSStandards,4,1,H10,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H10,2026-03-11T00:00:00Z,Rha-Xyl (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,30.211689,34.369800,2175.241620,40.625831,48.069460,2925.059820,7.295514,14.288780,532.572521,2.044251,6.743660,159.451555,3.261643,9.293442,234.838293,0.392108,3.315231,30.584411,known_standard_or_spike,0.1,0.1,0,6,0.027598097,5.7754286e-05,3.1577705e-31,0.055897157,7.6121825e-27,0.045836234
MSStandards,4,1,H2,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H2,2026-03-11T00:00:00Z,Rha (0.25),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,29.621076,34.584640,2132.717470,39.955999,47.385440,2876.831960,7.379789,12.400330,538.724573,1.204751,5.270145,93.970547,2.372263,8.575363,170.802924,-0.033357,3.930515,-2.601808,known_standard_or_spike,0.25,0,0,6,0.036680042,0.0018452351,3.9381063e-34,0.035045151,1.0047136e-17,0.031886592
MSStandards,4,1,H3,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,26.622199,30.975940,1916.798350,39.721311,45.078670,2859.934390,6.615508,13.613850,482.932066,1.434087,4.939926,111.858812,2.130644,7.282776,153.406359,0.196803,3.735390,15.350639,known_standard_or_spike,0.075,0,0,6,0.035354086,0.00014856733,2.3413727e-35,0.046494589,1.1471623e-21,0.040014538
MSStandards,4,1,H4,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H4,2026-03-11T00:00:00Z,Rha (0.01),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,30.314254,33.706330,2182.626280,40.416393,46.773300,2909.980290,6.081454,12.164210,443.946129,0.728928,3.768940,56.856364,1.459508,7.405914,105.084567,-0.345851,2.784798,-26.976363,known_standard_or_spike,0.01,0,0,6,0.042309698,3.2079449e-05,6.8634559e-34,0.086093839,1.7540267e-32,0.072347251
MSStandards,4,1,H5,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H5,2026-03-11T00:00:00Z,Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,30.521770,34.424020,2197.567450,40.213281,49.690880,2895.356260,6.660166,12.974520,486.192143,1.333597,4.470409,104.020604,1.883899,8.053246,135.640724,-0.497551,3.164574,-38.809000,known_standard_or_spike,0,0,1,6,0.049844055,0.00010827951,4.3787189e-35,0.10035177,3.2181471e-33,0.06879868
MSStandards,4,1,H6,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,28.323465,33.502780,2039.289480,39.911650,46.929630,2873.638770,6.204772,11.940160,452.948369,1.317886,4.801819,102.795079,1.964481,6.034355,141.442630,-0.526666,2.503510,-41.079946,known_standard_or_spike,0,0,0.5,6,0.040049328,3.3601617e-05,2.8828568e-35,0.088830245,3.5530794e-34,0.075588613
MSStandards,4,1,H7,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H7,2026-03-11T00:00:00Z,Glu (0.075),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,31.142585,36.506890,2242.266110,40.903750,48.511110,2945.069990,6.752085,12.733220,492.902174,1.548531,4.199760,120.785418,1.971526,7.555347,141.949859,-0.339254,2.743382,-26.461823,known_standard_or_spike,0,0,0.075,6,0.0342383,2.5387385e-05,1.3119305e-31,0.069331217,1.8196853e-29,0.064564013
MSStandards,4,1,H8,Plate,False,Raman only,reference workbook missing from local extraction,True,4,1,H8,2026-03-11T00:00:00Z,Glu (0.01),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,-1.807974,6.674377,-130.174106,22.963346,38.245000,1653.360920,3.917964,8.339355,286.011351,6.215265,9.928986,484.790686,7.111881,15.744420,512.055468,-3.350817,0.628937,-261.363740,known_standard_or_spike,0,0,0.01,6,0.038714541,3.6866872e-05,5.3990786e-33,0.081059631,1.2000445e-31,0.072001705
