sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,eem_available,raman_available,raman_crop_mean,raman_crop_max,raman_crop_sum,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,raman_ratio_1523_1156,raman_ratio_905_735,eem_raw_mean,eem_raw_max,eem_clean_mean,eem_clean_max,eem_over_fraction_total,eem_clean_valid_fraction,eem_h1_ex380_em400,eem_h2_ex380_em420,eem_h3_ex400_em420,eem_h4_ex400_em440,eem_h5_ex420_em460,eem_h6_ex440_em480,target_source,rhamnose_gL,xylose_gL,glucose_gL
MSStandards,4,1,C2,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C2.CSV,reference workbook missing from local extraction,True,False,True,4,1,C2,2026-03-11T00:00:00Z,Rha (0.75),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,19.706807,94.531940,30663.791968,36.535773,44.538490,2630.575640,52.413574,60.792910,3773.777350,9.802752,20.340790,715.600908,3.375080,7.554588,263.256271,4.395684,10.820320,316.489263,0.050676,3.376312,3.952736,0.448413,1.434582,91100.440000,4930412.000000,609.827586,18755.000000,0.107143,0.690476,,2294.000000,,447.000000,215.000000,190.000000,known_standard_or_spike,0.75,0,0
MSStandards,4,1,C3,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C3.CSV,reference workbook missing from local extraction,True,False,True,4,1,C3,2026-03-11T00:00:00Z,Rha (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,19.642535,95.539960,30563.784045,37.200993,43.165280,2678.471510,52.920875,61.761230,3810.303020,9.187327,15.667780,670.674855,1.398354,5.199226,109.071639,2.353069,10.890640,169.420990,-0.093746,3.356293,-7.312176,0.256121,1.422566,115396.827434,6378807.000000,592.063218,17210.000000,0.103175,0.690476,,2389.000000,,492.000000,231.000000,180.000000,known_standard_or_spike,0.1,0,0
MSStandards,4,1,C4,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C4.CSV,reference workbook missing from local extraction,True,False,True,4,1,C4,2026-03-11T00:00:00Z,Rha (0.05),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,19.499057,89.936310,30340.532191,34.856443,40.660160,2509.663930,52.314620,63.031520,3766.652670,10.026714,16.603960,731.950132,3.046847,7.040932,237.654068,4.648796,11.174460,334.713302,0.114597,3.197441,8.938553,0.463641,1.500859,94725.413333,5163935.000000,587.775862,18453.000000,0.107143,0.690476,,2042.000000,,362.000000,203.000000,182.000000,known_standard_or_spike,0.05,0,0
MSStandards,4,1,C5,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C5.CSV,reference workbook missing from local extraction,True,False,True,4,1,C5,2026-03-11T00:00:00Z,Glu (5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,20.993949,102.976400,32666.584206,40.530485,44.804500,2918.194920,55.787109,63.348840,4016.671870,10.972551,20.992970,800.996238,1.817695,7.161133,141.780199,2.637968,10.234630,189.933699,0.130300,2.790527,10.163423,0.240415,1.376423,118502.185841,6205469.000000,620.321839,19616.000000,0.103175,0.690476,,2601.000000,,400.000000,220.000000,177.000000,known_standard_or_spike,0,0,5
MSStandards,4,1,C6,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C6.CSV,reference workbook missing from local extraction,True,False,True,4,1,C6,2026-03-11T00:00:00Z,Glu (0.75),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.331573,104.352200,33191.928154,42.244627,50.410900,3041.613130,55.395062,64.594980,3988.444440,9.822478,17.813130,717.040897,1.625248,4.782753,126.769367,2.909290,8.380432,209.468891,-0.226193,2.506371,-17.643038,0.296187,1.311292,95827.226667,5261645.000000,853.913793,28079.000000,0.107143,0.690476,,4289.000000,,603.000000,307.000000,269.000000,known_standard_or_spike,0,0,0.75
MSStandards,4,1,C7,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C7.CSV,reference workbook missing from local extraction,True,False,True,4,1,C7,2026-03-11T00:00:00Z,Glu (0.25),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,20.612500,99.807740,32073.050078,39.423325,44.783000,2838.479400,55.395474,62.674210,3988.474120,9.966021,17.440740,727.519515,1.529682,4.593864,119.315178,3.322938,9.420631,239.251557,-0.060031,4.786682,-4.682394,0.333427,1.405145,83891.244444,4514788.000000,863.494253,28718.000000,0.107143,0.690476,,4218.000000,,622.000000,298.000000,265.000000,known_standard_or_spike,0,0,0.25
MSStandards,4,1,C8,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C8.CSV,reference workbook missing from local extraction,True,False,True,4,1,C8,2026-03-11T00:00:00Z,Glu (0.05),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,22.817993,107.672100,35504.796895,42.972203,51.507460,3093.998580,58.927048,67.258940,4242.747430,11.292654,22.331200,824.363732,2.768094,8.187027,215.911367,4.410781,10.665710,317.576235,0.930778,5.782646,72.600651,0.390589,1.371283,111309.597345,6128000.000000,711.798851,22408.000000,0.103175,0.690476,,3822.000000,,541.000000,283.000000,245.000000,known_standard_or_spike,0,0,0.05
MSStandards,4,1,C9,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_C9.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_C9.CSV,reference workbook missing from local extraction,True,False,True,4,1,C9,2026-03-11T00:00:00Z,Rha-Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,22.452472,106.961000,34936.047074,43.762152,51.539310,3150.874960,58.014735,66.574080,4177.060920,11.626970,18.448130,848.768784,1.842883,6.808662,143.744896,3.238430,11.471280,233.166924,-0.133156,2.437767,-10.386198,0.278527,1.325683,94221.360000,5075972.000000,744.522989,23455.000000,0.107143,0.690476,,3776.000000,,684.000000,290.000000,261.000000,known_standard_or_spike,1,0,1
MSStandards,4,1,D1,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D1.CSV,reference workbook missing from local extraction,True,False,True,4,1,D1,2026-03-11T00:00:00Z,Rha (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,17.230697,86.986470,26810.964665,30.092832,34.858150,2166.683870,49.313722,58.921570,3550.588000,8.513040,14.697880,621.451953,1.836287,7.112167,143.230413,3.002316,8.029152,216.166786,-0.211785,2.447800,-16.519226,0.352673,1.638720,45989.745455,9881431.000000,1177.764368,47668.000000,0.126984,0.690476,,5721.000000,,771.000000,354.000000,300.000000,known_standard_or_spike,2.5,0,0
MSStandards,4,1,D10,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D10.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D10.CSV,reference workbook missing from local extraction,True,False,True,4,1,D10,2026-03-11T00:00:00Z,Rha-Xyl (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,18.450685,88.016660,28709.265468,33.266895,39.396160,2395.216430,48.725356,57.530110,3508.225660,10.018507,16.115110,731.351020,2.912749,7.120285,227.194454,3.767963,9.758453,271.293368,0.135592,5.489594,10.576174,0.376100,1.464680,86704.702222,4661210.000000,691.764368,22503.000000,0.107143,0.690476,,2921.000000,,489.000000,249.000000,217.000000,known_standard_or_spike,1,1,0
MSStandards,4,1,D11,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D11.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D11.CSV,reference workbook missing from local extraction,True,False,True,4,1,D11,2026-03-11T00:00:00Z,Rha-Xyl (0.01),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,19.028946,92.212250,29609.040580,35.615795,39.994390,2564.337260,50.585417,58.424630,3642.150010,9.948978,16.533160,726.275372,2.358132,6.287666,183.934327,3.062416,9.051773,220.493957,-0.289182,3.267868,-22.556230,0.307812,1.420309,111600.119469,6106347.000000,661.373563,20022.000000,0.103175,0.690476,,2913.000000,,438.000000,225.000000,198.000000,known_standard_or_spike,0.01,0.01,0
MSStandards,4,1,D2,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D2.CSV,reference workbook missing from local extraction,True,False,True,4,1,D2,2026-03-11T00:00:00Z,Rha (0.75),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,18.395432,87.505550,28623.292458,34.115262,41.643430,2456.298860,50.270080,63.196990,3619.445790,8.744541,17.024320,638.351493,2.044027,6.032135,159.434081,3.004663,10.402190,216.335767,-0.200889,3.854042,-15.669374,0.343604,1.473536,120311.048673,6526699.000000,626.764368,16428.000000,0.103175,0.690476,,3020.000000,,750.000000,279.000000,205.000000,known_standard_or_spike,0.75,0,0
MSStandards,4,1,D3,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D3.CSV,reference workbook missing from local extraction,True,False,True,4,1,D3,2026-03-11T00:00:00Z,Rha (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,20.236101,97.436640,31487.373662,39.623109,48.456500,2852.863830,53.433338,60.456760,3847.200370,9.458448,17.164870,690.466668,1.837397,4.999817,143.316947,3.162978,9.032845,227.734397,-0.077722,4.529228,-6.062319,0.334408,1.348540,59387.282511,4589850.000000,570.632184,16428.000000,0.115079,0.690476,,1964.000000,,369.000000,209.000000,186.000000,known_standard_or_spike,0.1,0,0
MSStandards,4,1,D4,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D4.CSV,reference workbook missing from local extraction,True,False,True,4,1,D4,2026-03-11T00:00:00Z,Rha (0.025),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.321735,98.233640,33176.619605,40.525621,45.155980,2917.844740,55.354340,64.376790,3985.512470,10.380234,17.918370,757.757068,2.461909,6.863213,192.028892,3.879047,10.094080,279.291358,0.596841,4.085442,46.553576,0.373695,1.365910,116014.238938,6090041.000000,589.356322,17194.000000,0.103175,0.690476,,2256.000000,,373.000000,202.000000,177.000000,known_standard_or_spike,0.025,0,0
MSStandards,4,1,D5,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D5.CSV,reference workbook missing from local extraction,True,False,True,4,1,D5,2026-03-11T00:00:00Z,Glu (5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,16.739991,86.557590,26047.426471,29.538190,36.033250,2126.749690,48.255091,58.442860,3474.366520,8.497484,18.541500,620.316307,2.121208,5.044724,165.454257,3.084924,8.719116,222.114529,-0.340612,2.565567,-26.567715,0.363040,1.633651,119229.172566,6316993.000000,614.971264,16297.000000,0.103175,0.690476,,2821.000000,,440.000000,207.000000,194.000000,known_standard_or_spike,0,0,5
MSStandards,4,1,D6,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D6.CSV,reference workbook missing from local extraction,True,False,True,4,1,D6,2026-03-11T00:00:00Z,Glu (0.75),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.914648,107.868500,34099.191645,43.676383,48.010350,3144.699580,57.174076,65.307620,4116.533460,10.801077,18.213870,788.478614,1.208335,4.948608,94.250165,2.765618,9.656754,199.124493,0.308996,3.034752,24.101661,0.256050,1.309039,60911.932735,4677057.000000,650.770115,21304.000000,0.115079,0.690476,,2579.000000,,421.000000,218.000000,204.000000,known_standard_or_spike,0,0,0.75
MSStandards,4,1,D7,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D7.CSV,reference workbook missing from local extraction,True,False,True,4,1,D7,2026-03-11T00:00:00Z,Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,19.979955,93.507280,31088.809657,37.083157,43.269710,2669.987290,54.090182,60.367370,3894.493070,9.632940,16.233260,703.204603,2.226289,5.755478,173.650559,4.095679,10.632870,294.888921,-0.593368,2.612724,-46.282676,0.425174,1.458619,98643.964444,5379789.000000,682.770115,20580.000000,0.107143,0.690476,,3189.000000,,446.000000,238.000000,211.000000,known_standard_or_spike,0,0,0.1
MSStandards,4,1,D8,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D8.CSV,reference workbook missing from local extraction,True,False,True,4,1,D8,2026-03-11T00:00:00Z,Glu (0.05),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,20.156756,96.838180,31363.911847,40.692957,45.343670,2929.892930,52.709322,61.045870,3795.071220,10.257197,19.004300,748.775409,1.312240,4.749687,102.354692,2.185590,7.478371,157.362463,-0.407060,2.473137,-31.750654,0.213079,1.295293,100707.733333,5460710.000000,761.028736,25219.000000,0.107143,0.690476,,3305.000000,,511.000000,270.000000,235.000000,known_standard_or_spike,0,0,0.05
MSStandards,4,1,D9,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_D9.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_D9.CSV,reference workbook missing from local extraction,True,False,True,4,1,D9,2026-03-11T00:00:00Z,Rha-Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,15.767570,78.646000,24534.338519,27.841287,34.506940,2004.572700,44.757643,53.686190,3222.550300,7.309564,13.724300,533.598146,1.982422,6.723877,154.628954,3.769872,10.358510,271.430819,-0.361264,3.520279,-28.178588,0.515745,1.607600,108928.915929,6325104.000000,879.201149,30456.000000,0.103175,0.690476,,4837.000000,,791.000000,348.000000,284.000000,known_standard_or_spike,1,0,1
MSStandards,4,1,E1,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_E1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_E1.CSV,reference workbook missing from local extraction,True,False,True,4,1,E1,2026-03-11T00:00:00Z,Rha (2.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,16.169829,78.057990,25160.253392,29.841499,34.258710,2148.587950,44.546160,54.209230,3207.323540,7.611897,14.133630,555.668468,1.592165,7.274712,124.188867,3.226678,10.191460,232.320808,0.121055,2.502037,9.442254,0.423899,1.492759,35167.380090,4698221.000000,1371.218391,51246.000000,0.123016,0.690476,,4587.000000,,694.000000,343.000000,309.000000,known_standard_or_spike,2.5,0,0
MSStandards,4,1,E10,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_E10.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_E10.CSV,reference workbook missing from local extraction,True,False,True,4,1,E10,2026-03-11T00:00:00Z,Rha-Xyl (1),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,16.911178,81.741120,26313.792926,29.711366,35.946790,2139.218320,45.197028,53.283050,3254.186050,8.779615,16.949390,640.911922,4.607265,9.378601,359.366680,4.492516,11.255110,323.461169,0.148526,4.683685,11.585037,0.511699,1.521203,120507.362832,6262591.000000,601.195402,16236.000000,0.103175,0.690476,,2563.000000,,703.000000,263.000000,200.000000,known_standard_or_spike,1,1,0
MSStandards,4,1,E2,Plate,True,True,False,Raman only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_004_001_E2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_E2.CSV,reference workbook missing from local extraction,True,False,True,4,1,E2,2026-03-11T00:00:00Z,Rha (0.5),MSStandards,NA,Raman trial,NA,unk,NA,raw,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,14.773168,71.335820,22987.049460,26.026587,30.243960,1873.914300,43.050555,50.488020,3099.639990,6.494709,12.498920,474.113730,1.848224,6.602051,144.161473,2.712217,9.182816,195.279633,-0.242395,3.132019,-18.906785,0.417604,1.654099,55881.022422,4270587.000000,533.557471,15240.000000,0.115079,0.690476,,1672.000000,,376.000000,192.000000,175.000000,known_standard_or_spike,0.5,0,0
