"﻿""group_code""",sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status
EG,MSStandards,4,1,E9,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_E9.CSV,reference workbook missing from local extraction,True,False,True,4,1,E9,2026-03-11T00:00:00Z,Rha-Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F1,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F1.CSV,reference workbook missing from local extraction,True,False,True,4,1,F1,2026-03-11T00:00:00Z,Rha (2.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F10,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F10.CSV,reference workbook missing from local extraction,True,False,True,4,1,F10,2026-03-11T00:00:00Z,Rha-Xyl (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F2,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F2.CSV,reference workbook missing from local extraction,True,False,True,4,1,F2,2026-03-11T00:00:00Z,Rha (0.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F3,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F3.CSV,reference workbook missing from local extraction,True,False,True,4,1,F3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F4,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F4.CSV,reference workbook missing from local extraction,True,False,True,4,1,F4,2026-03-11T00:00:00Z,Rha (0.025),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F5,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F5.CSV,reference workbook missing from local extraction,True,False,True,4,1,F5,2026-03-11T00:00:00Z,Glu (2.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F6,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F6.CSV,reference workbook missing from local extraction,True,False,True,4,1,F6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F7,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F7.CSV,reference workbook missing from local extraction,True,False,True,4,1,F7,2026-03-11T00:00:00Z,Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F8,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F8.CSV,reference workbook missing from local extraction,True,False,True,4,1,F8,2026-03-11T00:00:00Z,Glu (0.025),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,F9,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_F9.CSV,reference workbook missing from local extraction,True,False,True,4,1,F9,2026-03-11T00:00:00Z,Rha-Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G1,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G1.CSV,reference workbook missing from local extraction,True,False,True,4,1,G1,2026-03-11T00:00:00Z,Rha (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G10,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G10.CSV,reference workbook missing from local extraction,True,False,True,4,1,G10,2026-03-11T00:00:00Z,Rha-Xyl (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G2,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G2.CSV,reference workbook missing from local extraction,True,False,True,4,1,G2,2026-03-11T00:00:00Z,Rha (0.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G3,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G3.CSV,reference workbook missing from local extraction,True,False,True,4,1,G3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G4,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G4.CSV,reference workbook missing from local extraction,True,False,True,4,1,G4,2026-03-11T00:00:00Z,Rha (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G5,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G5.CSV,reference workbook missing from local extraction,True,False,True,4,1,G5,2026-03-11T00:00:00Z,Glu (2.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G6,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G6.CSV,reference workbook missing from local extraction,True,False,True,4,1,G6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G7,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G7.CSV,reference workbook missing from local extraction,True,False,True,4,1,G7,2026-03-11T00:00:00Z,Glu (0.075),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G8,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G8.CSV,reference workbook missing from local extraction,True,False,True,4,1,G8,2026-03-11T00:00:00Z,Glu (0.025),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,G9,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_G9.CSV,reference workbook missing from local extraction,True,False,True,4,1,G9,2026-03-11T00:00:00Z,Rha-Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H1,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H1.CSV,reference workbook missing from local extraction,True,False,True,4,1,H1,2026-03-11T00:00:00Z,Rha (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H10,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H10.CSV,reference workbook missing from local extraction,True,False,True,4,1,H10,2026-03-11T00:00:00Z,Rha-Xyl (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H2,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H2.CSV,reference workbook missing from local extraction,True,False,True,4,1,H2,2026-03-11T00:00:00Z,Rha (0.25),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H3,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H3.CSV,reference workbook missing from local extraction,True,False,True,4,1,H3,2026-03-11T00:00:00Z,Rha (0.075),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H4,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H4.CSV,reference workbook missing from local extraction,True,False,True,4,1,H4,2026-03-11T00:00:00Z,Rha (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H5,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H5.CSV,reference workbook missing from local extraction,True,False,True,4,1,H5,2026-03-11T00:00:00Z,Glu (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H6,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H6.CSV,reference workbook missing from local extraction,True,False,True,4,1,H6,2026-03-11T00:00:00Z,Glu (0.5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H7,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H7.CSV,reference workbook missing from local extraction,True,False,True,4,1,H7,2026-03-11T00:00:00Z,Glu (0.075),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H8,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H8.CSV,reference workbook missing from local extraction,True,False,True,4,1,H8,2026-03-11T00:00:00Z,Glu (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,1,H9,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_001_H9.CSV,reference workbook missing from local extraction,True,False,True,4,1,H9,2026-03-11T00:00:00Z,Rha-Glu (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A1,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A1.CSV,reference workbook missing from local extraction,True,False,True,4,2,A1,2026-03-11T00:00:00Z,Xyl (5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A2,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A2.CSV,reference workbook missing from local extraction,True,False,True,4,2,A2,2026-03-11T00:00:00Z,Xyl (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A3,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A3.CSV,reference workbook missing from local extraction,True,False,True,4,2,A3,2026-03-11T00:00:00Z,Xyl (0.25),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A4,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A4.CSV,reference workbook missing from local extraction,True,False,True,4,2,A4,2026-03-11T00:00:00Z,Xyl (0.05),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A5,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A5.CSV,reference workbook missing from local extraction,True,False,True,4,2,A5,2026-03-11T00:00:00Z,Xyl (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A6,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A6.CSV,reference workbook missing from local extraction,True,False,True,4,2,A6,2026-03-11T00:00:00Z,MM f/2 (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A7,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A7.CSV,reference workbook missing from local extraction,True,False,True,4,2,A7,2026-03-11T00:00:00Z,MMAlgae (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A8,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A8.CSV,reference workbook missing from local extraction,True,False,True,4,2,A8,2026-03-11T00:00:00Z,Rha-Algae (0.1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,A9,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_A9.CSV,reference workbook missing from local extraction,True,False,True,4,2,A9,2026-03-11T00:00:00Z,MilliQ,MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B1,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B1.CSV,reference workbook missing from local extraction,True,False,True,4,2,B1,2026-03-11T00:00:00Z,Xyl (5),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B2,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B2.CSV,reference workbook missing from local extraction,True,False,True,4,2,B2,2026-03-11T00:00:00Z,Xyl (0.75),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B3,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B3.CSV,reference workbook missing from local extraction,True,False,True,4,2,B3,2026-03-11T00:00:00Z,Xyl (0.25),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B4,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B4.CSV,reference workbook missing from local extraction,True,False,True,4,2,B4,2026-03-11T00:00:00Z,Xyl (0.05),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B5,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B5.CSV,reference workbook missing from local extraction,True,False,True,4,2,B5,2026-03-11T00:00:00Z,MM f/2 (1),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,MSStandards,4,2,B6,Plate,False,True,False,Raman only,,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_MSStandards_raw_004_002_B6.CSV,reference workbook missing from local extraction,True,False,True,4,2,B6,2026-03-11T00:00:00Z,MM f/2 (0.01),MSStandards,NA,Raman trial,NA,unk,NA,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
